SYMBOL	GENE	emt.e9.0h.S13	emt.e9.0h.S01	emt.e9.2h.S14	emt.e9.2h.S02	emt.e9.4h.S15	emt.e9.6h.S03	emt.e9.6h.S16	emt.e9.12h.S04	emt.e9.24h.S17	emt.e9.24h.S05	emt.e9.36h.S18	emt.e9.36h.S06	emt.e9.48h.S19	emt.e9.48h.S07	emt.e9.60h.S20	emt.e9.60h.S08	emt.e9.72h.S21	emt.e9.72h.S09	emt.e9.96h.S22	emt.e9.96h.S10	emt.e9.7d.S23	emt.e9.7d.S11	emt.e9.10d.S24	emt.e9.10d.S12
Gm7063	ENSMUSG00000100361.1	2.31835674036352	0.967295573996938	1.98588601598153	0.0	2.91246875887307	0.0	2.01871453359787	2.11888410901529	1.0658228971864	1.22213325088222	1.06522128105164	2.58546962608172	3.91642653806355	2.19553516960508	5.33145904722531	0.0	0.0	0.0	1.00117925996893	0.0	1.79849437643338	1.99202592418281	0.901209392419844	3.7291469335493
Gm8304	ENSMUSG00000100894.1	1.15917837018176	1.93459114799388	0.992943007990766	2.00589141263221	0.0	0.976165846763662	0.0	0.0	1.0658228971864	3.66639975264665	2.13044256210328	0.0	4.89553317257944	2.19553516960508	2.13258361889012	2.76810945412711	2.87755445871897	2.98987407529219	2.00235851993787	0.0	2.69774156465007	0.0	0.901209392419844	1.86457346677465
Gm8307	ENSMUSG00000100843.1	0.0	0.0	0.0	0.0	0.0	0.0	1.00935726679894	0.0	0.0	0.0	0.0	0.0	0.0	1.09776758480254	0.0	0.0	0.0	0.0	0.0	0.0	0.89924718821669	1.99202592418281	0.0	0.932286733387326
Wdr75	ENSMUSG00000025995.16	5377.42845927318	4581.1118384495	5429.41236769351	4230.42498924133	5473.49962084212	4546.98051422514	6575.96259319506	5472.018211532	6550.54752610759	5054.74312564884	5805.45598173145	4470.27698349529	5871.70248719178	4886.1635199561	5598.03199958657	3867.04890741557	6143.578769365	4704.06854512639	6240.35032738636	5302.85928057182	5407.17334274696	4688.23301256424	5582.99218604093	5354.12270984341
Gm28906	ENSMUSG00000099850.1	0.0	0.0	0.0	0.0	0.0	0.0	1.00935726679894	1.05944205450765	0.0	0.0	1.06522128105164	3.87820443912258	0.0	0.0	1.06629180944506	3.46013681765888	0.0	0.996624691764065	1.00117925996893	0.0	1.79849437643338	0.996012962091404	0.901209392419844	0.932286733387326
Gm5526	ENSMUSG00000084817.3	8.11424859127231	0.967295573996938	1.98588601598153	1.0029457063161	5.82493751774614	5.85699508058197	7.06550086759255	5.29721027253823	10.658228971864	2.44426650176443	14.913097934723	7.75640887824515	15.6657061522542	10.9776758480254	7.46404266611543	5.53621890825422	9.5918481957299	4.98312345882032	5.00589629984467	6.10225463817241	9.89171907038359	6.97209073463983	12.6169314938778	12.1197275340352
Gm5269	ENSMUSG00000098549.1	5.7958918509088	6.77106901797857	3.97177203196307	13.0382941821094	2.91246875887307	6.83316092734563	1.00935726679894	8.47553643606118	2.13164579437279	10.9991992579399	4.26088512420657	14.2200829434494	4.89553317257944	8.78214067842031	2.13258361889012	9.68838308944488	2.87755445871897	8.96962222587658	1.00117925996893	2.0340848793908	8.9924718821669	7.96810369673123	2.70362817725953	5.59372040032395
Gm18303	ENSMUSG00000099381.1	11.5917837018176	3.86918229598775	4.96471503995383	6.01767423789663	7.76658335699485	12.6901560079276	4.03742906719574	4.23776821803059	0.0	1.22213325088222	2.13044256210328	2.58546962608172	1.95821326903178	5.48883792401269	8.53033447556049	10.3804104529767	2.87755445871897	5.97974815058439	3.0035377799068	1.0170424396954	3.59698875286676	1.99202592418281	0.901209392419844	0.932286733387326
Slc40a1	ENSMUSG00000025993.10	1855.844570661	1805.94083665228	1912.40823339022	1710.02242926896	1345.56056659936	1112.82906531057	1209.21000562512	1006.46995178226	1167.0760724191	1288.12844642986	1503.02722756387	2010.20263427854	900.778103754617	1041.78143797761	2938.70022683059	2939.73224028299	1029.20531140182	1644.43074141071	753.887982756607	707.861538027999	707.707537126535	729.081488250907	716.461466973776	681.501602106135
Gm9496	ENSMUSG00000099946.1	1.15917837018176	3.86918229598775	6.95060105593536	3.00883711894831	2.91246875887307	3.90466338705465	4.03742906719574	6.35665232704588	11.7240518690504	2.44426650176443	5.32610640525821	9.04914369128601	4.89553317257944	10.9776758480254	3.19887542833519	3.46013681765888	4.79592409786495	5.97974815058439	4.00471703987573	5.08521219847701	5.39548312930014	7.96810369673123	4.50604696209922	1.86457346677465
